brand,Country,Date,ParsedDate,interest,Geo
DemoBrand,France,2024-08-06,2024-08-06,18.94,FR
DemoBrand,France,2024-08-07,2024-08-07,12.79,FR
DemoBrand,France,2024-08-08,2024-08-08,13.49,FR
DemoBrand,France,2024-08-09,2024-08-09,16.46,FR
DemoBrand,France,2024-08-10,2024-08-10,19.97,FR
DemoBrand,France,2024-08-11,2024-08-11,15.89,FR
DemoBrand,France,2024-08-12,2024-08-12,16.9,FR
DemoBrand,France,2024-08-13,2024-08-13,18.94,FR
DemoBrand,France,2024-08-14,2024-08-14,20.91,FR
DemoBrand,France,2024-08-15,2024-08-15,15.61,FR
DemoBrand,France,2024-08-16,2024-08-16,16.84,FR
DemoBrand,France,2024-08-17,2024-08-17,20.66,FR
DemoBrand,France,2024-08-18,2024-08-18,14.16,FR
DemoBrand,France,2024-08-19,2024-08-19,19.49,FR
DemoBrand,France,2024-08-20,2024-08-20,15.66,FR
DemoBrand,France,2024-08-21,2024-08-21,18.2,FR
DemoBrand,France,2024-08-22,2024-08-22,17.83,FR
DemoBrand,France,2024-08-23,2024-08-23,16.75,FR
DemoBrand,France,2024-08-24,2024-08-24,17.08,FR
DemoBrand,France,2024-08-25,2024-08-25,19.98,FR
DemoBrand,France,2024-08-26,2024-08-26,21.83,FR
DemoBrand,France,2024-08-27,2024-08-27,19.99,FR
DemoBrand,France,2024-08-28,2024-08-28,20.81,FR
DemoBrand,France,2024-08-29,2024-08-29,22.23,FR
DemoBrand,France,2024-08-30,2024-08-30,19.55,FR
DemoBrand,France,2024-08-31,2024-08-31,23.38,FR
DemoBrand,France,2024-09-01,2024-09-01,23.93,FR
DemoBrand,France,2024-09-02,2024-09-02,27.87,FR
DemoBrand,France,2024-09-03,2024-09-03,22.26,FR
DemoBrand,France,2024-09-04,2024-09-04,22.42,FR
DemoBrand,France,2024-09-05,2024-09-05,25.17,FR
DemoBrand,France,2024-09-06,2024-09-06,25.53,FR
DemoBrand,France,2024-09-07,2024-09-07,23.05,FR
DemoBrand,France,2024-09-08,2024-09-08,23.51,FR
DemoBrand,France,2024-09-09,2024-09-09,25.54,FR
DemoBrand,France,2024-09-10,2024-09-10,22.91,FR
DemoBrand,France,2024-09-11,2024-09-11,23.81,FR
DemoBrand,France,2024-09-12,2024-09-12,24.84,FR
DemoBrand,France,2024-09-13,2024-09-13,26.63,FR
DemoBrand,France,2024-09-14,2024-09-14,23.36,FR
DemoBrand,France,2024-09-15,2024-09-15,20.77,FR
DemoBrand,France,2024-09-16,2024-09-16,20.47,FR
DemoBrand,France,2024-09-17,2024-09-17,21.6,FR
DemoBrand,France,2024-09-18,2024-09-18,21.26,FR
DemoBrand,France,2024-09-19,2024-09-19,23.31,FR
DemoBrand,France,2024-09-20,2024-09-20,20.95,FR
DemoBrand,France,2024-09-21,2024-09-21,21.6,FR
DemoBrand,France,2024-09-22,2024-09-22,21.1,FR
DemoBrand,France,2024-09-23,2024-09-23,21.39,FR
DemoBrand,France,2024-09-24,2024-09-24,24.53,FR
DemoBrand,France,2024-09-25,2024-09-25,22.8,FR
DemoBrand,France,2024-09-26,2024-09-26,21.1,FR
DemoBrand,France,2024-09-27,2024-09-27,19.72,FR
DemoBrand,France,2024-09-28,2024-09-28,19.36,FR
DemoBrand,France,2024-09-29,2024-09-29,20.47,FR
DemoBrand,France,2024-09-30,2024-09-30,20.58,FR
DemoBrand,France,2024-10-01,2024-10-01,17.2,FR
DemoBrand,France,2024-10-02,2024-10-02,18.72,FR
DemoBrand,France,2024-10-03,2024-10-03,14.23,FR
DemoBrand,France,2024-10-04,2024-10-04,18.39,FR
DemoBrand,France,2024-10-05,2024-10-05,19.19,FR
DemoBrand,France,2024-10-06,2024-10-06,16.84,FR
DemoBrand,France,2024-10-07,2024-10-07,20.81,FR
DemoBrand,France,2024-10-08,2024-10-08,15.22,FR
DemoBrand,France,2024-10-09,2024-10-09,17.27,FR
DemoBrand,France,2024-10-10,2024-10-10,16.65,FR
DemoBrand,France,2024-10-11,2024-10-11,16.46,FR
DemoBrand,France,2024-10-12,2024-10-12,16.41,FR
DemoBrand,France,2024-10-13,2024-10-13,16.87,FR
DemoBrand,France,2024-10-14,2024-10-14,18.42,FR
DemoBrand,France,2024-10-15,2024-10-15,19.59,FR
DemoBrand,France,2024-10-16,2024-10-16,16.97,FR
DemoBrand,France,2024-10-17,2024-10-17,18.8,FR
DemoBrand,France,2024-10-18,2024-10-18,15.99,FR
DemoBrand,France,2024-10-19,2024-10-19,19.19,FR
DemoBrand,France,2024-10-20,2024-10-20,16.43,FR
DemoBrand,France,2024-10-21,2024-10-21,20.46,FR
DemoBrand,France,2024-10-22,2024-10-22,23.05,FR
DemoBrand,France,2024-10-23,2024-10-23,18.76,FR
DemoBrand,France,2024-10-24,2024-10-24,15.01,FR
DemoBrand,France,2024-10-25,2024-10-25,18.7,FR
DemoBrand,France,2024-10-26,2024-10-26,22.67,FR
DemoBrand,France,2024-10-27,2024-10-27,21.73,FR
DemoBrand,France,2024-10-28,2024-10-28,21.54,FR
DemoBrand,France,2024-10-29,2024-10-29,23.47,FR
DemoBrand,France,2024-10-30,2024-10-30,22.83,FR
DemoBrand,France,2024-10-31,2024-10-31,24.69,FR
DemoBrand,France,2024-11-01,2024-11-01,24.46,FR
DemoBrand,France,2024-11-02,2024-11-02,26.02,FR
DemoBrand,France,2024-11-03,2024-11-03,24.02,FR
DemoBrand,France,2024-11-04,2024-11-04,25.4,FR
DemoBrand,France,2024-11-05,2024-11-05,23.24,FR
DemoBrand,France,2024-11-06,2024-11-06,22.88,FR
DemoBrand,France,2024-11-07,2024-11-07,27.69,FR
DemoBrand,France,2024-11-08,2024-11-08,24.86,FR
DemoBrand,France,2024-11-09,2024-11-09,26.14,FR
DemoBrand,France,2024-11-10,2024-11-10,24.84,FR
DemoBrand,France,2024-11-11,2024-11-11,23.44,FR
DemoBrand,France,2024-11-12,2024-11-12,24.62,FR
DemoBrand,France,2024-11-13,2024-11-13,27.4,FR
DemoBrand,France,2024-11-14,2024-11-14,25.53,FR
DemoBrand,France,2024-11-15,2024-11-15,20.85,FR
DemoBrand,France,2024-11-16,2024-11-16,23.65,FR
DemoBrand,France,2024-11-17,2024-11-17,27.41,FR
DemoBrand,France,2024-11-18,2024-11-18,23.16,FR
DemoBrand,France,2024-11-19,2024-11-19,19.69,FR
DemoBrand,France,2024-11-20,2024-11-20,26.75,FR
DemoBrand,France,2024-11-21,2024-11-21,23.97,FR
DemoBrand,France,2024-11-22,2024-11-22,22.1,FR
DemoBrand,France,2024-11-23,2024-11-23,21.1,FR
DemoBrand,France,2024-11-24,2024-11-24,23.6,FR
DemoBrand,France,2024-11-25,2024-11-25,19.94,FR
DemoBrand,France,2024-11-26,2024-11-26,22.9,FR
DemoBrand,France,2024-11-27,2024-11-27,21.27,FR
DemoBrand,France,2024-11-28,2024-11-28,20.26,FR
DemoBrand,France,2024-11-29,2024-11-29,19.66,FR
DemoBrand,France,2024-11-30,2024-11-30,18.63,FR
DemoBrand,France,2024-12-01,2024-12-01,20.69,FR
DemoBrand,France,2024-12-02,2024-12-02,16.52,FR
DemoBrand,France,2024-12-03,2024-12-03,14.68,FR
DemoBrand,France,2024-12-04,2024-12-04,18.86,FR
DemoBrand,France,2024-12-05,2024-12-05,18.63,FR
DemoBrand,France,2024-12-06,2024-12-06,18.1,FR
DemoBrand,France,2024-12-07,2024-12-07,17.76,FR
DemoBrand,France,2024-12-08,2024-12-08,16.15,FR
DemoBrand,France,2024-12-09,2024-12-09,18.26,FR
DemoBrand,France,2024-12-10,2024-12-10,16.53,FR
DemoBrand,France,2024-12-11,2024-12-11,15.62,FR
DemoBrand,France,2024-12-12,2024-12-12,15.99,FR
DemoBrand,France,2024-12-13,2024-12-13,20.72,FR
DemoBrand,France,2024-12-14,2024-12-14,13.32,FR
DemoBrand,France,2024-12-15,2024-12-15,17.94,FR
DemoBrand,France,2024-12-16,2024-12-16,13.77,FR
DemoBrand,France,2024-12-17,2024-12-17,17.14,FR
DemoBrand,France,2024-12-18,2024-12-18,16.75,FR
DemoBrand,France,2024-12-19,2024-12-19,13.75,FR
DemoBrand,France,2024-12-20,2024-12-20,19.02,FR
DemoBrand,France,2024-12-21,2024-12-21,17.83,FR
DemoBrand,France,2024-12-22,2024-12-22,14.76,FR
DemoBrand,France,2024-12-23,2024-12-23,21.03,FR
DemoBrand,France,2024-12-24,2024-12-24,22.63,FR
DemoBrand,France,2024-12-25,2024-12-25,23.15,FR
DemoBrand,France,2024-12-26,2024-12-26,21.31,FR
DemoBrand,France,2024-12-27,2024-12-27,21.1,FR
DemoBrand,France,2024-12-28,2024-12-28,24.07,FR
DemoBrand,France,2024-12-29,2024-12-29,25.19,FR
DemoBrand,Italy,2024-01-01,2024-01-01,29.38,IT
DemoBrand,Italy,2024-01-02,2024-01-02,30.28,IT
DemoBrand,Italy,2024-01-03,2024-01-03,26.2,IT
DemoBrand,Italy,2024-01-04,2024-01-04,31.17,IT
DemoBrand,Italy,2024-01-05,2024-01-05,35.17,IT
DemoBrand,Italy,2024-01-06,2024-01-06,32.28,IT
DemoBrand,Italy,2024-01-07,2024-01-07,34.3,IT
DemoBrand,Italy,2024-01-08,2024-01-08,32.05,IT
DemoBrand,Italy,2024-01-09,2024-01-09,31.84,IT
DemoBrand,Italy,2024-01-10,2024-01-10,33.01,IT
DemoBrand,Italy,2024-01-11,2024-01-11,30.85,IT
DemoBrand,Italy,2024-01-12,2024-01-12,30.75,IT
DemoBrand,Italy,2024-01-13,2024-01-13,35.37,IT
DemoBrand,Italy,2024-01-14,2024-01-14,35.69,IT
DemoBrand,Italy,2024-01-15,2024-01-15,31.03,IT
DemoBrand,Italy,2024-01-16,2024-01-16,34.98,IT
DemoBrand,Italy,2024-01-17,2024-01-17,32.85,IT
DemoBrand,Italy,2024-01-18,2024-01-18,33.64,IT
DemoBrand,Italy,2024-01-19,2024-01-19,33.78,IT
DemoBrand,Italy,2024-01-20,2024-01-20,34.7,IT
DemoBrand,Italy,2024-01-21,2024-01-21,32.69,IT
DemoBrand,Italy,2024-01-22,2024-01-22,35.12,IT
DemoBrand,Italy,2024-01-23,2024-01-23,32.66,IT
DemoBrand,Italy,2024-01-24,2024-01-24,33.0,IT
DemoBrand,Italy,2024-01-25,2024-01-25,29.77,IT
DemoBrand,Italy,2024-01-26,2024-01-26,35.4,IT
DemoBrand,Italy,2024-01-27,2024-01-27,31.66,IT
DemoBrand,Italy,2024-01-28,2024-01-28,31.76,IT
DemoBrand,Italy,2024-01-29,2024-01-29,26.71,IT
DemoBrand,Italy,2024-01-30,2024-01-30,27.88,IT
DemoBrand,Italy,2024-01-31,2024-01-31,31.58,IT
DemoBrand,Italy,2024-02-01,2024-02-01,29.27,IT
DemoBrand,Italy,2024-02-02,2024-02-02,24.46,IT
DemoBrand,Italy,2024-02-03,2024-02-03,29.96,IT
DemoBrand,Italy,2024-02-04,2024-02-04,26.41,IT
DemoBrand,Italy,2024-02-05,2024-02-05,29.95,IT
DemoBrand,Italy,2024-02-06,2024-02-06,26.61,IT
DemoBrand,Italy,2024-02-07,2024-02-07,26.87,IT
DemoBrand,Italy,2024-02-08,2024-02-08,28.53,IT
DemoBrand,Italy,2024-02-09,2024-02-09,24.11,IT
DemoBrand,Italy,2024-02-10,2024-02-10,23.7,IT
DemoBrand,Italy,2024-02-11,2024-02-11,25.11,IT
DemoBrand,Italy,2024-02-12,2024-02-12,27.01,IT
DemoBrand,Italy,2024-02-13,2024-02-13,22.59,IT
DemoBrand,Italy,2024-02-14,2024-02-14,21.85,IT
DemoBrand,Italy,2024-02-15,2024-02-15,26.82,IT
DemoBrand,Italy,2024-02-16,2024-02-16,23.99,IT
DemoBrand,Italy,2024-02-17,2024-02-17,24.48,IT
DemoBrand,Italy,2024-02-18,2024-02-18,21.67,IT
DemoBrand,Italy,2024-02-19,2024-02-19,24.18,IT
DemoBrand,Italy,2024-02-20,2024-02-20,25.71,IT
DemoBrand,Italy,2024-02-21,2024-02-21,27.82,IT
DemoBrand,Italy,2024-02-22,2024-02-22,24.69,IT
DemoBrand,Italy,2024-02-23,2024-02-23,29.84,IT
DemoBrand,Italy,2024-02-24,2024-02-24,25.49,IT
DemoBrand,Italy,2024-02-25,2024-02-25,25.85,IT
DemoBrand,Italy,2024-02-26,2024-02-26,30.67,IT
DemoBrand,Italy,2024-02-27,2024-02-27,28.41,IT
DemoBrand,Italy,2024-02-28,2024-02-28,27.29,IT
DemoBrand,Italy,2024-02-29,2024-02-29,28.5,IT
DemoBrand,Italy,2024-03-01,2024-03-01,31.94,IT
DemoBrand,Italy,2024-03-02,2024-03-02,32.59,IT
DemoBrand,Italy,2024-03-03,2024-03-03,28.44,IT
DemoBrand,Italy,2024-03-04,2024-03-04,30.4,IT
DemoBrand,Italy,2024-03-05,2024-03-05,31.06,IT
DemoBrand,Italy,2024-03-06,2024-03-06,29.29,IT
DemoBrand,Italy,2024-03-07,2024-03-07,31.5,IT
DemoBrand,Italy,2024-03-08,2024-03-08,31.95,IT
DemoBrand,Italy,2024-03-09,2024-03-09,34.52,IT
DemoBrand,Italy,2024-03-10,2024-03-10,34.93,IT
DemoBrand,Italy,2024-03-11,2024-03-11,32.09,IT
DemoBrand,Italy,2024-03-12,2024-03-12,32.51,IT
DemoBrand,Italy,2024-03-13,2024-03-13,34.42,IT
DemoBrand,Italy,2024-03-14,2024-03-14,32.04,IT
DemoBrand,Italy,2024-03-15,2024-03-15,34.45,IT
DemoBrand,Italy,2024-03-16,2024-03-16,33.13,IT
DemoBrand,Italy,2024-03-17,2024-03-17,31.35,IT
DemoBrand,Italy,2024-03-18,2024-03-18,31.31,IT
DemoBrand,Italy,2024-03-19,2024-03-19,36.01,IT
DemoBrand,Italy,2024-03-20,2024-03-20,32.66,IT
DemoBrand,Italy,2024-03-21,2024-03-21,36.07,IT
DemoBrand,Italy,2024-03-22,2024-03-22,31.54,IT
DemoBrand,Italy,2024-03-23,2024-03-23,32.89,IT
DemoBrand,Italy,2024-03-24,2024-03-24,36.8,IT
DemoBrand,Italy,2024-03-25,2024-03-25,29.58,IT
DemoBrand,Italy,2024-03-26,2024-03-26,27.55,IT
DemoBrand,Italy,2024-03-27,2024-03-27,33.55,IT
DemoBrand,Italy,2024-03-28,2024-03-28,28.94,IT
DemoBrand,Italy,2024-03-29,2024-03-29,30.15,IT
DemoBrand,Italy,2024-03-30,2024-03-30,28.61,IT
DemoBrand,Italy,2024-03-31,2024-03-31,29.9,IT
DemoBrand,Italy,2024-04-01,2024-04-01,27.05,IT
DemoBrand,Italy,2024-04-02,2024-04-02,28.18,IT
DemoBrand,Italy,2024-04-03,2024-04-03,29.04,IT
DemoBrand,Italy,2024-04-04,2024-04-04,25.74,IT
DemoBrand,Italy,2024-04-05,2024-04-05,25.99,IT
DemoBrand,Italy,2024-04-06,2024-04-06,26.35,IT
DemoBrand,Italy,2024-04-07,2024-04-07,23.86,IT
DemoBrand,Italy,2024-04-08,2024-04-08,25.58,IT
DemoBrand,Italy,2024-04-09,2024-04-09,26.41,IT
DemoBrand,Italy,2024-04-10,2024-04-10,25.15,IT
DemoBrand,Italy,2024-04-11,2024-04-11,25.22,IT
DemoBrand,Italy,2024-04-12,2024-04-12,25.57,IT
DemoBrand,Italy,2024-04-13,2024-04-13,24.2,IT
DemoBrand,Italy,2024-04-14,2024-04-14,26.83,IT
DemoBrand,Italy,2024-04-15,2024-04-15,28.3,IT
DemoBrand,Italy,2024-04-16,2024-04-16,24.53,IT
DemoBrand,Italy,2024-04-17,2024-04-17,26.5,IT
DemoBrand,Italy,2024-04-18,2024-04-18,25.16,IT
DemoBrand,Italy,2024-04-19,2024-04-19,26.53,IT
DemoBrand,Italy,2024-04-20,2024-04-20,29.12,IT
DemoBrand,Italy,2024-04-21,2024-04-21,27.24,IT
DemoBrand,Italy,2024-04-22,2024-04-22,22.94,IT
DemoBrand,Italy,2024-04-23,2024-04-23,27.7,IT
DemoBrand,Italy,2024-04-24,2024-04-24,29.58,IT
DemoBrand,Italy,2024-04-25,2024-04-25,27.03,IT
DemoBrand,Italy,2024-04-26,2024-04-26,29.84,IT
DemoBrand,Italy,2024-04-27,2024-04-27,26.87,IT
DemoBrand,Italy,2024-04-28,2024-04-28,25.68,IT
DemoBrand,Italy,2024-04-29,2024-04-29,29.36,IT
DemoBrand,Italy,2024-04-30,2024-04-30,25.98,IT
DemoBrand,Italy,2024-05-01,2024-05-01,29.44,IT
DemoBrand,Italy,2024-05-02,2024-05-02,32.91,IT
DemoBrand,Italy,2024-05-03,2024-05-03,26.93,IT
DemoBrand,Italy,2024-05-04,2024-05-04,28.58,IT
DemoBrand,Italy,2024-05-05,2024-05-05,29.45,IT
DemoBrand,Italy,2024-05-06,2024-05-06,31.75,IT
DemoBrand,Italy,2024-05-07,2024-05-07,31.47,IT
DemoBrand,Italy,2024-05-08,2024-05-08,35.3,IT
DemoBrand,Italy,2024-05-09,2024-05-09,34.68,IT
DemoBrand,Italy,2024-05-10,2024-05-10,33.99,IT
DemoBrand,Italy,2024-05-11,2024-05-11,33.49,IT
DemoBrand,Italy,2024-05-12,2024-05-12,34.14,IT
DemoBrand,Italy,2024-05-13,2024-05-13,31.74,IT
DemoBrand,Italy,2024-05-14,2024-05-14,35.25,IT
DemoBrand,Italy,2024-05-15,2024-05-15,31.34,IT
DemoBrand,Italy,2024-05-16,2024-05-16,35.21,IT
DemoBrand,Italy,2024-05-17,2024-05-17,35.85,IT
DemoBrand,Italy,2024-05-18,2024-05-18,33.8,IT
DemoBrand,Italy,2024-05-19,2024-05-19,32.88,IT
DemoBrand,Italy,2024-05-20,2024-05-20,33.85,IT
DemoBrand,Italy,2024-05-21,2024-05-21,27.1,IT
DemoBrand,Italy,2024-05-22,2024-05-22,33.17,IT
DemoBrand,Italy,2024-05-23,2024-05-23,32.05,IT
DemoBrand,Italy,2024-05-24,2024-05-24,31.85,IT
DemoBrand,Italy,2024-05-25,2024-05-25,33.02,IT
DemoBrand,Italy,2024-05-26,2024-05-26,31.09,IT
DemoBrand,Italy,2024-05-27,2024-05-27,28.57,IT
DemoBrand,Italy,2024-05-28,2024-05-28,30.17,IT
DemoBrand,Italy,2024-05-29,2024-05-29,30.17,IT
DemoBrand,Italy,2024-05-30,2024-05-30,29.86,IT
DemoBrand,Italy,2024-05-31,2024-05-31,29.54,IT
DemoBrand,Italy,2024-06-01,2024-06-01,30.88,IT
DemoBrand,Italy,2024-06-02,2024-06-02,26.23,IT
DemoBrand,Italy,2024-06-03,2024-06-03,28.37,IT
DemoBrand,Italy,2024-06-04,2024-06-04,30.23,IT
DemoBrand,Italy,2024-06-05,2024-06-05,23.83,IT
DemoBrand,Italy,2024-06-06,2024-06-06,27.34,IT
DemoBrand,Italy,2024-06-07,2024-06-07,25.52,IT
DemoBrand,Italy,2024-06-08,2024-06-08,25.69,IT
DemoBrand,Italy,2024-06-09,2024-06-09,24.4,IT
DemoBrand,Italy,2024-06-10,2024-06-10,25.68,IT
DemoBrand,Italy,2024-06-11,2024-06-11,29.56,IT
DemoBrand,Italy,2024-06-12,2024-06-12,23.24,IT
DemoBrand,Italy,2024-06-13,2024-06-13,23.37,IT
DemoBrand,Italy,2024-06-14,2024-06-14,23.09,IT
DemoBrand,Italy,2024-06-15,2024-06-15,29.17,IT
DemoBrand,Italy,2024-06-16,2024-06-16,24.86,IT
DemoBrand,Italy,2024-06-17,2024-06-17,25.85,IT
DemoBrand,Italy,2024-06-18,2024-06-18,25.25,IT
DemoBrand,Italy,2024-06-19,2024-06-19,24.36,IT
DemoBrand,Italy,2024-06-20,2024-06-20,26.01,IT
DemoBrand,Italy,2024-06-21,2024-06-21,31.67,IT
DemoBrand,Italy,2024-06-22,2024-06-22,29.83,IT
DemoBrand,Italy,2024-06-23,2024-06-23,25.67,IT
DemoBrand,Italy,2024-06-24,2024-06-24,29.03,IT
DemoBrand,Italy,2024-06-25,2024-06-25,26.45,IT
DemoBrand,Italy,2024-06-26,2024-06-26,24.95,IT
DemoBrand,Italy,2024-06-27,2024-06-27,30.95,IT
DemoBrand,Italy,2024-06-28,2024-06-28,31.65,IT
DemoBrand,Italy,2024-06-29,2024-06-29,31.85,IT
DemoBrand,Italy,2024-06-30,2024-06-30,29.24,IT
DemoBrand,Italy,2024-07-01,2024-07-01,30.26,IT
DemoBrand,Italy,2024-07-02,2024-07-02,32.5,IT
DemoBrand,Italy,2024-07-03,2024-07-03,32.18,IT
DemoBrand,Italy,2024-07-04,2024-07-04,30.99,IT
DemoBrand,Italy,2024-07-05,2024-07-05,28.89,IT
DemoBrand,Italy,2024-07-06,2024-07-06,32.69,IT
DemoBrand,Italy,2024-07-07,2024-07-07,34.92,IT
DemoBrand,Italy,2024-07-08,2024-07-08,30.64,IT
DemoBrand,Italy,2024-07-09,2024-07-09,34.54,IT
DemoBrand,Italy,2024-07-10,2024-07-10,34.12,IT
DemoBrand,Italy,2024-07-11,2024-07-11,35.11,IT
DemoBrand,Italy,2024-07-12,2024-07-12,35.47,IT
DemoBrand,Italy,2024-07-13,2024-07-13,32.41,IT
DemoBrand,Italy,2024-07-14,2024-07-14,30.59,IT
DemoBrand,Italy,2024-07-15,2024-07-15,32.74,IT
DemoBrand,Italy,2024-07-16,2024-07-16,35.52,IT
DemoBrand,Italy,2024-07-17,2024-07-17,32.55,IT
DemoBrand,Italy,2024-07-18,2024-07-18,32.1,IT
DemoBrand,Italy,2024-07-19,2024-07-19,29.66,IT
DemoBrand,Italy,2024-07-20,2024-07-20,36.59,IT
DemoBrand,Italy,2024-07-21,2024-07-21,34.47,IT
DemoBrand,Italy,2024-07-22,2024-07-22,34.07,IT
DemoBrand,Italy,2024-07-23,2024-07-23,34.15,IT
DemoBrand,Italy,2024-07-24,2024-07-24,33.02,IT
DemoBrand,Italy,2024-07-25,2024-07-25,31.01,IT
DemoBrand,Italy,2024-07-26,2024-07-26,30.78,IT
DemoBrand,Italy,2024-07-27,2024-07-27,29.85,IT
DemoBrand,Italy,2024-07-28,2024-07-28,35.57,IT
DemoBrand,Italy,2024-07-29,2024-07-29,31.0,IT
DemoBrand,Italy,2024-07-30,2024-07-30,28.54,IT
DemoBrand,Italy,2024-07-31,2024-07-31,29.99,IT
DemoBrand,Italy,2024-08-01,2024-08-01,26.64,IT
DemoBrand,Italy,2024-08-02,2024-08-02,31.28,IT
DemoBrand,Italy,2024-08-03,2024-08-03,26.58,IT
DemoBrand,Italy,2024-08-04,2024-08-04,28.56,IT
DemoBrand,Italy,2024-08-05,2024-08-05,29.37,IT
DemoBrand,Italy,2024-08-06,2024-08-06,27.72,IT
DemoBrand,Italy,2024-08-07,2024-08-07,26.88,IT
DemoBrand,Italy,2024-08-08,2024-08-08,26.49,IT
DemoBrand,Italy,2024-08-09,2024-08-09,26.17,IT
DemoBrand,Italy,2024-08-10,2024-08-10,24.98,IT
DemoBrand,Italy,2024-08-11,2024-08-11,25.13,IT
DemoBrand,Italy,2024-08-12,2024-08-12,28.93,IT
DemoBrand,Italy,2024-08-13,2024-08-13,25.73,IT
DemoBrand,Italy,2024-08-14,2024-08-14,24.4,IT
DemoBrand,Italy,2024-08-15,2024-08-15,25.01,IT
DemoBrand,Italy,2024-08-16,2024-08-16,28.36,IT
DemoBrand,Italy,2024-08-17,2024-08-17,27.66,IT
DemoBrand,Italy,2024-08-18,2024-08-18,27.63,IT
DemoBrand,Italy,2024-08-19,2024-08-19,26.23,IT
DemoBrand,Italy,2024-08-20,2024-08-20,28.15,IT
DemoBrand,Italy,2024-08-21,2024-08-21,26.02,IT
DemoBrand,Italy,2024-08-22,2024-08-22,27.12,IT
DemoBrand,Italy,2024-08-23,2024-08-23,29.93,IT
DemoBrand,Italy,2024-08-24,2024-08-24,30.12,IT
DemoBrand,Italy,2024-08-25,2024-08-25,26.8,IT
DemoBrand,Italy,2024-08-26,2024-08-26,27.46,IT
DemoBrand,Italy,2024-08-27,2024-08-27,29.81,IT
DemoBrand,Italy,2024-08-28,2024-08-28,33.47,IT
DemoBrand,Italy,2024-08-29,2024-08-29,26.61,IT
DemoBrand,Italy,2024-08-30,2024-08-30,31.41,IT
DemoBrand,Italy,2024-08-31,2024-08-31,28.51,IT
DemoBrand,Italy,2024-09-01,2024-09-01,30.39,IT
DemoBrand,Italy,2024-09-02,2024-09-02,31.31,IT
DemoBrand,Italy,2024-09-03,2024-09-03,31.55,IT
DemoBrand,Italy,2024-09-04,2024-09-04,31.65,IT
DemoBrand,Italy,2024-09-05,2024-09-05,33.04,IT
DemoBrand,Italy,2024-09-06,2024-09-06,32.22,IT
DemoBrand,Italy,2024-09-07,2024-09-07,30.6,IT
DemoBrand,Italy,2024-09-08,2024-09-08,35.28,IT
DemoBrand,Italy,2024-09-09,2024-09-09,35.38,IT
DemoBrand,Italy,2024-09-10,2024-09-10,35.67,IT
DemoBrand,Italy,2024-09-11,2024-09-11,30.97,IT
DemoBrand,Italy,2024-09-12,2024-09-12,34.68,IT
DemoBrand,Italy,2024-09-13,2024-09-13,35.41,IT
DemoBrand,Italy,2024-09-14,2024-09-14,31.94,IT
DemoBrand,Italy,2024-09-15,2024-09-15,33.92,IT
DemoBrand,Italy,2024-09-16,2024-09-16,33.52,IT
DemoBrand,Italy,2024-09-17,2024-09-17,37.25,IT
DemoBrand,Italy,2024-09-18,2024-09-18,37.19,IT
DemoBrand,Italy,2024-09-19,2024-09-19,29.75,IT
DemoBrand,Italy,2024-09-20,2024-09-20,37.78,IT
DemoBrand,Italy,2024-09-21,2024-09-21,30.64,IT
DemoBrand,Italy,2024-09-22,2024-09-22,34.08,IT
DemoBrand,Italy,2024-09-23,2024-09-23,33.7,IT
DemoBrand,Italy,2024-09-24,2024-09-24,29.38,IT
DemoBrand,Italy,2024-09-25,2024-09-25,31.95,IT
DemoBrand,Italy,2024-09-26,2024-09-26,30.34,IT
DemoBrand,Italy,2024-09-27,2024-09-27,31.25,IT
DemoBrand,Italy,2024-09-28,2024-09-28,30.19,IT
DemoBrand,Italy,2024-09-29,2024-09-29,31.71,IT
DemoBrand,Italy,2024-09-30,2024-09-30,29.07,IT
DemoBrand,Italy,2024-10-01,2024-10-01,28.2,IT
DemoBrand,Italy,2024-10-02,2024-10-02,30.36,IT
DemoBrand,Italy,2024-10-03,2024-10-03,28.98,IT
DemoBrand,Italy,2024-10-04,2024-10-04,28.96,IT
DemoBrand,Italy,2024-10-05,2024-10-05,25.88,IT
DemoBrand,Italy,2024-10-06,2024-10-06,24.86,IT
DemoBrand,Italy,2024-10-07,2024-10-07,25.59,IT
DemoBrand,Italy,2024-10-08,2024-10-08,25.3,IT
DemoBrand,Italy,2024-10-09,2024-10-09,27.96,IT
DemoBrand,Italy,2024-10-10,2024-10-10,28.24,IT
DemoBrand,Italy,2024-10-11,2024-10-11,25.92,IT
DemoBrand,Italy,2024-10-12,2024-10-12,29.07,IT
DemoBrand,Italy,2024-10-13,2024-10-13,28.97,IT
DemoBrand,Italy,2024-10-14,2024-10-14,26.79,IT
DemoBrand,Italy,2024-10-15,2024-10-15,24.77,IT
DemoBrand,Italy,2024-10-16,2024-10-16,29.72,IT
DemoBrand,Italy,2024-10-17,2024-10-17,26.65,IT
DemoBrand,Italy,2024-10-18,2024-10-18,27.25,IT
DemoBrand,Italy,2024-10-19,2024-10-19,26.59,IT
DemoBrand,Italy,2024-10-20,2024-10-20,25.79,IT
DemoBrand,Italy,2024-10-21,2024-10-21,24.96,IT
DemoBrand,Italy,2024-10-22,2024-10-22,29.52,IT
DemoBrand,Italy,2024-10-23,2024-10-23,27.06,IT
DemoBrand,Italy,2024-10-24,2024-10-24,35.14,IT
DemoBrand,Italy,2024-10-25,2024-10-25,27.26,IT
